Label,Log_Mass,Inclination,z,Eddington_Ratio,Log_Tau,SFinf
78,7.360589683639507,0.6794302762497223,0.33027191469321565,0.25358782760032433,1.5489980634642189,0.45201005778465936
79,7.888420592566435,0.9669886790945869,0.6551553534044723,0.14022273466171928,1.125131778749879,0.08284849155793211
80,7.356183156862732,1.1445028761846248,3.407020213653185,0.07312800667000463,2.359769362172581,0.1394884700299785
81,7.953949538181928,0.6819943400804941,3.536229410346923,0.11921602621003662,0.9828127262090045,0.2363643100982924
82,8.24278898354401,0.18747213125834888,1.287252814679469,0.05365989777874462,3.0818407416892244,0.05644083507099412
83,7.192442489046353,1.1877007444916492,2.744396070075123,0.03462077212114328,0.6805895151418391,0.19326904102580134
84,9.07741635811006,0.8028379502442436,2.8852558325171036,0.1190041413269174,3.0513695427528575,0.15104402280744222
85,8.699804362619725,1.033147623885869,0.1668869874575635,0.19145257938732588,1.2358152034147805,0.4609881685167163
86,7.796168472818336,0.9838974662312023,0.9408726214847085,0.0862222474653896,2.0147877477043057,0.09926706021774889
87,8.569744160400099,1.3518786613037288,3.7833703379678045,0.27554840624606636,2.7185100383309604,0.3606056990366903
88,7.281821532275325,0.41232680640065156,5.957638636005941,0.2097958768413705,2.8740838327963423,0.1079466043767277
89,8.727839486668538,0.984794033729091,3.9373113128308734,0.2090309013995508,1.7651613889486182,0.3128291893810294
90,9.787888592728642,0.5105804807733506,0.8092783364083738,0.210596098724425,2.0484188007105337,0.29099536407024035
91,7.955706857353971,0.5520975182171772,4.946497752884729,0.01048850448624833,0.6857607085720787,0.2293621463547541
92,9.002231139891045,0.32197085177077645,2.6460725549713464,0.24577195849061126,1.5976755717175486,0.40845365109096393
93,7.395393587213176,0.48032881803771416,0.5938312343652209,0.27610650210358023,1.3585786587767612,0.11135859718909502
94,9.148981612355698,1.3240720481922952,3.6389650416235333,0.015625415283465626,1.731200314919965,0.23864011201245328
95,7.868218278841603,0.40850596596672306,1.445471979173022,0.1835052572117189,1.4725907739269286,0.49120880071159573
96,7.549574086021351,0.34346768023347307,2.559012309539224,0.2062069733369688,1.0632454305852919,0.091630894644117
97,8.75953880443025,0.8142142174233609,1.977936074258673,0.06691034847530898,3.3310179233537176,0.2727162274201857
98,7.06032263856248,0.36028616269418223,3.892838290292713,0.2530812662697943,1.8449086196202833,0.14655289165423574
99,9.48682008765209,0.6609711634850272,2.6431045695590702,0.1914911101438356,2.449627864925623,0.06190302975054218
100,7.014086428577642,1.1647297775093814,0.7134943499772111,0.07526597126555622,3.2876072949716306,0.42579649044627105
101,9.03344961038869,0.3216995265832009,1.3724858401791198,0.29048513384809044,2.2601740630656764,0.2888394207858158
102,7.810023919576494,0.5957736026074922,3.0526271144645634,0.07260103115546583,0.9682975786447732,0.28941463175514803
103,9.205582066367786,0.8524044740581829,4.756186939717482,0.20679046401062554,2.8868859348869482,0.27266736863233826
104,9.886565635352316,0.7618416982338494,0.15748526490204795,0.14742803586937778,2.846525808724493,0.09223405341008756
105,7.746259430559874,1.3609703830875417,3.7133209755374605,0.21975259854215035,1.7733682474450978,0.2843165827930875
106,8.728472003253511,0.949976085746206,0.7837023761864306,0.03835014593695505,2.164241511634393,0.04569450721770757
107,8.776125793815517,1.0331598569203349,3.6638916002322004,0.2862381241046727,1.8321694135412918,0.34132093520989853
108,8.716755717372621,1.3501252011009972,5.037165049321669,0.06930181893429432,1.2503089162225023,0.025728584029762747
109,7.669244897921855,0.5786646468560814,1.4480495022139166,0.07391134237865828,2.81247296134227,0.0945755584858447
110,9.858247034550955,0.4962038294355101,3.02353703961588,0.1706682752927478,2.7588615762690116,0.14710889854708242
111,8.341376135852883,0.06124350538785141,4.666912262482757,0.11142264639205257,2.4764620865507725,0.13946560882993952
112,9.539226017413384,0.257197731608511,1.1359071276022619,0.13821760883885367,1.9213574226061856,0.4060511444801612
113,9.098437825952512,0.33117920247164934,1.0001107419415731,0.020758563992608305,1.9479374947681145,0.14387532230087452
114,7.892310852565401,0.25622057140098986,5.4397706249716355,0.07811648910818195,1.465487160440099,0.036978951060940346
115,9.44139345910743,1.0538771261841022,4.198415243105989,0.23432460385514717,1.3706013126014849,0.03399134679244664
116,8.189517222540953,0.7482337942937018,4.445782841949107,0.2716423946673852,3.0620170507838345,0.0747067596924692
117,9.643309591333484,0.9321926426445099,5.079414902911037,0.07770845845212491,3.092185245000016,0.1970959502312118
118,8.743818617907577,1.1455812875739482,3.2826121072215675,0.2342712099173026,0.6445001460522152,0.09840711686801779
119,9.645206085564558,0.3222212082594351,2.9815924452355365,0.018394540993030672,2.6868584059080733,0.11751117974374886
120,9.077594770233297,0.4550756688765616,3.3819183743419434,0.022970041216535897,1.556774129727481,0.0919878277476634
121,9.175762839458923,0.9890575160075896,4.33040601669963,0.12397267333209733,3.2661072967216396,0.14936769860726024
122,8.503973145780106,0.5483949418156279,2.4065301003983426,0.0528942322630487,1.3021484442018894,0.252429364311552
123,9.868250904169672,0.04086994239338096,0.6614926556302049,0.058180184906669756,1.5726691032444464,0.4856735358421323
124,8.931970597688913,0.6073120536601685,0.9000216190390196,0.19194513719687245,2.767274674041217,0.3959952209381414
125,8.27156514567454,1.2681884692159968,5.846027452450181,0.25886763797282547,0.8148881441994187,0.08626035173007718
126,8.819179642383773,0.5711017671023856,0.4051342078106165,0.23590050011418495,2.6533132357651237,0.4014253452054161
127,7.057579594928001,0.4639070022487569,4.29855409094998,0.10758320442365286,2.5565685886623446,0.3550465149487431
128,7.904724450023648,1.3816376582768568,5.6677210176839194,0.26381263043678854,1.4816627730798098,0.4528992049492057
129,8.980520612478056,0.8997738677626319,0.8626313287194403,0.253990316906165,2.66703102458952,0.21735336676221134
130,7.870232821631332,0.5110296494178775,4.361359829327261,0.1620213920789103,3.218481642286941,0.4335493412819774
131,8.854046286996525,0.14244613789120478,1.884493928083833,0.14800405817285806,2.9314295401912385,0.3490451262638678
132,8.286306102837298,1.100045345945988,1.498093608035867,0.02695410141056679,2.101742793673802,0.13654628805647162
133,7.406422192667351,0.9886591152160981,5.130473388457145,0.053652270200364276,0.9840919559947153,0.19488807424488963
134,7.8948469778680925,1.2872372898434017,5.465186780357304,0.0347698278631916,3.187783777098168,0.4192392948302342
135,8.709894732103795,0.30337401026670435,2.147598005415043,0.16276402560134806,2.0201824303426816,0.4038561399043112
136,8.772618283744519,0.16046466384071637,3.8326204665846784,0.20622516390735504,1.7828448348277584,0.12275298635920195
137,8.722975746548737,1.0109959687257404,1.1380320425733212,0.1894467830295863,2.188484217851219,0.4181369453080568
138,8.9596024595714,0.2839941702194722,4.759580674914891,0.2631367206529326,1.2192881144939238,0.4728785359768076
139,8.956309810005067,0.24588734358597758,5.299315338466668,0.2010236971420626,1.5749543576217429,0.43888472931374145
140,8.294255306301922,0.44653527797530096,1.9801668778710193,0.25061523039451566,2.7329660748275373,0.19064401385649515
141,9.689639787553189,1.1405030505493794,3.9525052070601423,0.050723303526371166,2.2340757079944886,0.27058089778976996
142,8.10268561014369,0.7533352155356414,5.270864417559806,0.05977794163754337,2.81060868009108,0.4229803211507498
143,8.30759477579688,0.06401917277947075,0.19071194687356313,0.2763395605382383,2.8096973459217307,0.3582002137722849
144,9.675770065047017,0.6477191564218392,5.148838046270555,0.11286435777400176,2.785380255623775,0.35455247006407914
145,9.418581967138257,0.9550156987884978,3.475474630615122,0.0729296423562658,1.018146994092216,0.14262573055212246
146,9.1116657506211,0.7517041472083861,2.5426907701733916,0.27450007823451317,2.485584208331447,0.30540094497033776
147,7.300680661936903,0.7992912888473379,3.1834334964076327,0.2913303120727613,1.992521782698239,0.027230557874473482
148,9.75844784123402,0.31384835714308246,4.961965847565753,0.19495319730087532,0.7800637617419796,0.1485736997809048
149,9.142723898647334,1.1836674027995855,4.3605643423451745,0.12261819432230624,3.0216559692843474,0.10139443309532392
150,9.9965410197036,0.7838604830751139,3.0574626190252716,0.20963186906560027,1.237174006491505,0.1935072871484222
151,7.4483449139739815,0.9958793043425777,2.97714872303079,0.014511784301814955,0.6375268040625813,0.3691147931239386
152,9.604378172104642,1.3709410715518602,5.405620504902764,0.05196656316671135,2.4659669707251886,0.13027056388649177
153,7.4874788040291245,0.5978781143232538,1.4708190012612863,0.1169271887940336,1.0991054054797593,0.08945754565548764
154,8.846678692851533,1.2302010656478946,0.6646400052739241,0.2513451054098505,0.7789493512096297,0.42101783766120404
155,7.371459948548324,0.010166213292499204,4.103964900303048,0.09825161284775687,3.30793571651627,0.45754898197320143
156,9.544024687966704,0.046645380024882596,4.24304910201401,0.02678284860717397,1.0305879364931423,0.22310829816473632
157,9.421956876175031,0.824186251406582,3.453477558243656,0.11983322926682632,2.1081430617538075,0.12224888592792138
158,8.70730221584378,0.4348653924446041,1.6489656159611208,0.07996370421972741,1.6651679453751478,0.1261829509012104
159,8.221549891677999,0.34665948400337077,1.8461230563881215,0.026257382040518445,0.7297477337137769,0.20808994387015745
160,7.207500986365414,0.3880709672802308,3.7405550502840716,0.12568803468870315,1.5116259294093601,0.4012214687847218
161,9.09228631943369,0.44457436455735694,1.7104542198533914,0.11191220366262944,1.6163641213009248,0.28074084041850067
162,8.360628048034206,1.0178029898023921,3.047765153165551,0.2228135944723711,2.0309692922379945,0.2886679734297284
163,9.166166798411044,0.7947475043616156,2.059238664319064,0.028329398152905624,2.6495302660517495,0.48907865781889337
164,9.599146977785887,1.1017020510268798,3.1115852391944316,0.11992578940493419,3.4999360601640963,0.03883759843097806
165,9.926564515008657,1.1591731005534094,1.4532470081676636,0.10930572161624752,2.1038566831410805,0.23750669665544416
166,9.567410027177832,1.1769590939714014,1.2685568220601708,0.19757824223096046,3.3339840393284756,0.23970114755779048
167,7.035142252555006,0.5789524501785853,4.430590204896166,0.2674970236025517,2.1296078229029374,0.276986987884387
168,8.079934193435092,0.5882086253424257,2.375792470426399,0.051467039137021754,2.321678720990077,0.08397011868143067
169,9.189971687272173,1.2933111485869078,1.4721405278718154,0.24671358790594883,1.003294384532249,0.08446107419950916
170,7.514889031784321,0.9239962876543956,5.164680368744745,0.1868197867978672,2.2553948124518013,0.20772428047540675
171,8.563109818612388,0.11235338401952027,2.4700328114691588,0.01848038126405312,1.355629851133748,0.3031086281457383
172,7.163013965017761,0.7570358008218332,0.7836339750372315,0.23239771695821063,1.3947404376974089,0.15140126251704744
173,7.5999895746892,0.49707990733051455,4.277482986688759,0.1659295295798385,1.8582452028802483,0.248759602058216
174,7.0555653833818415,1.3787193375957507,1.751834736526055,0.24197935912823615,2.4958409768928336,0.4933786371659501
175,9.381093110072262,0.019066544277209305,3.434929247618344,0.12857172953213944,2.3902561868969676,0.015215508694913504
176,7.6717740641811405,0.854765748225178,3.7797889375467397,0.20299581019853494,1.4881993825219366,0.2329336429127507
177,8.036055042090709,1.0103684432583848,5.779188789442331,0.06765321956180617,0.6833797036183531,0.23695234867129272
178,9.784243880396772,0.40338995131938366,1.227497083629486,0.06563492667691674,1.3077350823586613,0.34590319436027284
179,9.113243205770598,1.359460018215437,1.7766151378949964,0.10867609835642839,1.91321003872782,0.13320005764370818
180,7.095516788593923,1.2001395346412258,5.600097009262091,0.1606377468350373,3.237594738277578,0.39996703373465475
181,7.494082469493739,1.2784925504354006,4.337928147252605,0.2177927692680049,2.3700522621779654,0.20049671001324287
182,8.86443520449929,0.026853020609878927,2.751052882153752,0.20337339860397502,3.144772981497348,0.04758119630941304
183,8.731685765812504,0.7956916284693398,4.435163043652807,0.24818992331882198,2.3226795851645687,0.31503024953097924
184,7.713678464123526,0.41140934911238175,2.538972226936834,0.13365510557709304,1.8851855644027258,0.013196572199754841
185,9.802641993774381,1.1854676098672219,2.5193039761359715,0.2746334837892921,1.552887245432064,0.35840109681420795
186,8.841897867897687,0.8836248146626076,1.0228588499222717,0.04165863998906535,3.4132703145739094,0.006070148880278958
187,8.606898409074875,0.7524142390949662,3.180084654897419,0.06428895955327797,1.986921257704278,0.29833510117989576
188,8.769729929063713,0.15999526757385937,1.6497200436916644,0.20827809683408505,1.641815395567888,0.43544598974343013
189,9.19036608855031,0.7542933310302088,3.8382012721244676,0.08359407721803036,3.232411773282908,0.34920421363097176
190,7.935834986438806,0.8823046328739019,2.451776478752251,0.05773125839899198,2.9544066414291943,0.3121718773695095
191,8.194663186648276,1.334705372624441,5.13695409310286,0.26708318603052855,2.3073444673821335,0.2158955626436716
192,7.629531246925366,0.8168853139212952,4.6510392876700895,0.029836245479826766,2.2415862797084936,0.16809775845337876
193,7.558579017641009,1.3507460548988859,0.9728060758419987,0.2975266211563565,2.0423167935554956,0.18514776047208964
194,9.833117169951802,1.3426554259719587,3.5874425827951293,0.260150900297331,0.8793211915129326,0.18751320999087245
195,9.218652385147863,0.9078509326295315,4.3110696608544465,0.2617947467321678,2.593741922530962,0.26494181471480127
196,8.471376425852702,0.7063808027990264,3.1352013784979706,0.19232678813827467,1.6890472577102305,0.07166504053351025
197,7.68224388391997,0.6506891052520093,0.7722889637458914,0.07520814715213377,0.6493646015172172,0.4409409675669562
198,7.763069445311179,1.243202998451197,3.0691596253312197,0.2414465508708936,2.7055614930328575,0.3129377721528073
199,7.174087480971627,0.039453772283949716,2.654104038972157,0.025602163900548897,0.9749903361738079,0.18721811391454873
200,8.303249876674363,0.15890622170184215,2.0219511723198975,0.17881345003487506,2.9139582585334862,0.49110608205726275
201,7.935387645982308,0.14251901970663772,3.5369598721222664,0.13735629419007847,1.3527401711377696,0.43626376831264024
202,9.089030466446378,1.056881091841292,2.0167467646270816,0.2276179812741312,2.300582101886423,0.3034080947676607
203,8.133255517877442,0.4742422939197221,1.4897844533312143,0.01689275833686915,2.2523159451367314,0.1858744092267694
204,7.538811032678904,0.8907721303905588,4.441817524767848,0.12216779608655447,1.1129235180879806,0.18454692799942113
205,7.074036185173994,0.8430399711444074,1.3588890261569995,0.14835737644297328,1.8732083147736978,0.03335336317553583
206,7.201748894389746,0.5387174734633788,4.851200707047835,0.054184175388491074,2.975209236041053,0.17126048539354227
207,9.038178320495701,0.742208556036524,5.877049936688442,0.13026885416720005,3.418741189709529,0.12284211421660657
208,8.361090533668136,0.9007833233850753,2.70330842707364,0.27403852895778374,0.6526787519332258,0.30427556113270776
209,8.609737633326166,1.313814508328023,4.8931150773520145,0.14590392501655639,1.0252971307370973,0.3600817427807517
210,9.690013879121025,0.8037367886471247,1.0933695974999307,0.08301509150883331,2.3905747566912776,0.14621240528585494
211,9.971016842190114,0.8578188718113676,4.804090662984742,0.1643771676991861,0.6072880082846883,0.273073749709411
212,7.650690953195422,0.09474459484511522,5.778556235349028,0.02764430602932457,2.798171050553801,0.39353982158185424
213,8.989234609300302,1.3295440925699498,3.1504380256024276,0.09533787740146554,2.290737435473946,0.3209519051355672
214,7.789967130211452,0.7373414689838499,1.6087468448268425,0.2372546550901981,2.551307166120382,0.3718306562535936
215,7.061952998397186,1.1187887508216448,1.0488749828320965,0.19615513257141326,2.4102985930823677,0.10903984386132554
216,9.275135961508425,0.07021957090002573,5.5080982927748,0.016955606960435972,2.337139990798139,0.31752494651003604
217,7.960051452467404,0.5877014178902791,2.014977978251496,0.17526403962450246,0.8969959382706534,0.1368921565456252
218,8.150391682515695,0.3588054287231073,3.032322012210089,0.07302862332859816,1.2821517697451819,0.1153752941412145
219,8.764951340660817,0.3727686764469365,2.6572461519138906,0.2929674465902874,1.9453605828110856,0.13546863957684135
220,9.493145365708571,1.1050778772006649,2.667771570692508,0.23726922875110146,1.5697324383454694,0.18326275576233325
221,8.886945530773446,0.8710822759661121,4.6150237366623585,0.04709334877603434,2.8708755282787597,0.2354702082689774
222,9.617951966342186,0.6140002849493529,5.6174340839586625,0.12180824652748845,2.5582917041570408,0.11463072128461316
223,7.820626104446907,0.01478048076330143,3.8569705956455955,0.15209119313635447,1.5032640916375,0.17498174764588764
224,9.394140501737692,1.3472935719116388,5.747115512438557,0.06288779699974523,3.3581587900136274,0.4482483575568142
225,7.556907832917856,1.3432378601443975,1.2236235447873993,0.2142423175045087,2.468301613737294,0.06731345376063286
226,9.858374970915833,0.3037601891502181,3.427229932107541,0.2539998404779561,3.0552129847522327,0.10786202999568784
227,9.062464829163446,0.05773042645434795,4.144491213732507,0.011294732662973563,3.2232973348316736,0.03034634647135548
228,7.646523031340675,0.7402979661227466,4.318360344794325,0.048634782559113555,1.173136443499882,0.35444056487562925
229,9.842111771466772,1.328420100331016,4.5594999614882585,0.09220422335476297,1.753420461526555,0.2647053568855776
230,9.192567420310473,1.2711524004061272,2.065585599641571,0.29539196601988704,0.7768099756139895,0.23716017034825249
231,7.761824927785078,0.8163433591207545,5.304948019065275,0.12731308476504802,1.0286813129594279,0.017207587872485608
232,7.639935932102446,0.42383415076413855,0.8770628184662154,0.0593730692631134,2.3036520973840884,0.4806713327569686
233,8.554602141791989,0.4607123059650229,1.7433607146591719,0.045068864211895314,2.099686292458087,0.4220386823349484
234,7.076988154163595,1.2537238297365443,2.865412603402089,0.2713932874688695,1.8688179819521893,0.410187054058831
235,7.622410226323328,0.6866600504468754,3.592788746268327,0.24497078448832044,2.679190930042622,0.4376087377687382
236,8.27405640625452,0.18307279186203634,1.8421766716932073,0.1895971761188358,1.3711290063234864,0.3885125804642165
237,8.122509941002676,0.3468674001258811,5.456171305213019,0.16651174055011406,1.8018965825186966,0.06971878368590445
238,8.390726273094431,0.38647859066729146,2.765896305953785,0.23537459084380621,3.3208271850610878,0.48574621548934327
239,7.832886118884196,0.17250371455887076,0.6919902712825403,0.10226365610806352,2.24456197542989,0.4668592364700797
240,8.760353039374506,0.6465319232325859,4.9324054181389965,0.19555785057097605,2.576157147335801,0.3480385556894865
241,9.591566817769694,1.2790483572226532,5.796177984929648,0.22368517800367058,2.7619417890084783,0.146005338264038
242,7.352595567886099,0.9337965884060387,2.143333135506485,0.1769381306106665,1.8954715963794562,0.0005555541953064513
243,8.552137321462343,0.10119268799867981,3.3723971490527838,0.05893226651078745,1.8493474163570345,0.24293088470686902
244,7.39620431903546,0.007672213005368875,3.5401165564477357,0.29591239095631355,1.963592578065294,0.29740173626861804
245,9.150579043577782,0.38571450786343353,4.829563420928149,0.24524671289750385,3.0998571288550756,0.4969906615812763
246,8.188179108421881,0.5064148708700289,0.9958458157832951,0.152281813539629,1.6544852853003018,0.06645751852485837
247,8.696263935575526,1.0845471350914018,5.063398977777266,0.18979135091865998,3.167317984506786,0.0444100487463962
248,7.549839508642236,1.3501944222046172,4.357496057382783,0.23042203729284538,0.7186588139682696,0.21315921900161988
249,7.434543278030132,0.541145859911096,0.3060285660531864,0.14298970326128613,1.3332219636387692,0.375478111133631
250,8.464168841946863,0.9588001568737807,3.444799510506177,0.22434369941425777,3.20242757174351,0.1700351647541729
251,8.066838213549866,1.3891451214144632,0.2653992259428758,0.23414909037169993,3.305035864340962,0.3311801263454869
252,9.82129583575844,1.0411469608573967,3.028995689282635,0.14311214296149274,1.202257263933149,0.44471919330044885
253,9.295975761420895,0.8882881838660853,3.636537395124976,0.06445275706833616,1.2297633146572762,0.39658099555167514
254,9.245990859551641,0.10901306147406895,3.8457902632121654,0.1833524528247849,2.787313146522769,0.05079792926201282
255,9.7111592192378,0.4512935562675162,5.568584145257496,0.17074376339365632,1.6482497743202655,0.22303766357150184
256,7.250267306326055,1.2753360421580127,1.8526364112786249,0.15514316888760019,1.1964020479860873,0.018996327211937447
257,8.65657740976722,0.28065659759111605,5.082938572457124,0.026988786720371062,1.2589826379777709,0.08431916221822006
